資料日期,代號,名稱,收盤,漲跌,開盤,最高,最低,成交股數,成交金額,成交筆數,最後買價,最後賣價,發行股數,次日漲停價,次日跌停價
"1150430","00679B","元大美債20年","26.82","-0.17","26.77","26.83","26.76","25886000","693805710","3824","26.81","26.82","7475692000","9999.95","0.01"
"1150430","00687B","國泰20年美債","27.86","-0.18","27.85","27.87","27.81","26882000","748606630","2430","27.85","27.86","5736134927","9999.95","0.01"
"1150430","00687C","國泰20年美債+櫃U","9.29","-0.10","9.30","9.30","9.29","26000","241790","3","9.27","9.28","2012268","9999.95","0.01"
"1150430","00694B","富邦美債1-3","41.70","+0.09","41.38","41.70","41.38","751000","31303860","46","41.70","41.71","174576000","9999.95","0.01"
"1150430","00695B","富邦美債7-10","35.20","-0.06","35.04","35.21","35.04","305000","10725110","18","35.17","35.19","38686000","9999.95","0.01"
"1150430","00696B","富邦美債20年","28.92","-0.17","28.99","28.99","28.86","5619000","162437210","202","28.91","28.92","675681000","9999.95","0.01"
"1150430","00697B","元大美債7-10","35.75","-0.05","35.73","35.75","35.67","328000","11712530","86","35.72","35.75","66712000","9999.95","0.01"
"1150430","00719B","元大美債1-3","30.99","+0.08","30.90","31.01","30.90","2956000","91550210","517","30.99","31.00","537514000","9999.95","0.01"
"1150430","00720B","元大投資級公司債","32.73","-0.18","32.78","32.78","32.71","6734000","220444690","1130","32.73","32.74","4048109000","9999.95","0.01"
"1150430","00722B","群益投資級電信債","35.76","-0.19","35.77","35.78","35.71","3893000","139175160","311","35.75","35.76","1467239000","9999.95","0.01"
"1150430","00723B","群益投資級科技債","30.55","-0.17","30.72","30.72","30.50","116000","3543700","14","30.52","30.54","1520583000","9999.95","0.01"
"1150430","00724B","群益投資級金融債","33.50","-0.19","33.47","33.53","33.47","4404000","147501770","137","33.51","33.53","3077275000","9999.95","0.01"
"1150430","00725B","國泰投資級公司債","34.79","-0.17","34.84","34.88","34.76","4812000","167415790","839","34.79","34.80","3788206000","9999.95","0.01"
"1150430","00726B","國泰新興投等債","32.90","+0.02","32.81","32.90","32.81","118000","3881620","12","32.88","32.90","1195489000","9999.95","0.01"
"1150430","00727B","國泰優選非投等債","39.34","+0.12","39.34","39.34","39.27","108000","4248230","6","39.33","39.35","56689000","9999.95","0.01"
"1150430","00734B","台新JPM新興債","15.80","+0.02","15.80","15.81","15.80","116000","1832890","17","15.79","15.81","26979000","9999.95","0.01"
"1150430","00740B","富邦全球投等債","38.45","-0.19","38.49","38.49","38.38","4323000","166143820","310","38.44","38.45","2029471000","9999.95","0.01"
"1150430","00741B","富邦全球非投等債","37.48","+0.06","37.05","37.49","37.05","111000","4157140","17","37.47","37.49","14628000","9999.95","0.01"
"1150430","00746B","富邦A級公司債","35.39","-0.20","35.37","35.39","35.32","2256000","79798870","57","35.38","35.39","2420464000","9999.95","0.01"
"1150430","00749B","凱基新興債10+","31.71","-0.02","31.63","31.71","31.63","102000","3234260","4","31.62","31.70","1104500000","9999.95","0.01"
"1150430","00750B","凱基科技債10+","32.84","-0.21","32.80","32.88","32.80","112000","3682010","7","32.79","32.86","148000000","9999.95","0.01"
"1150430","00751B","元大AAA至A公司債","31.64","-0.22","31.58","31.67","31.58","10055000","317971120","1078","31.64","31.65","5238103000","9999.95","0.01"
"1150430","00754B","群益AAA-AA公司債","33.69","-0.20","33.55","33.69","33.55","118000","3973900","12","33.66","0.00","1207400000","9999.95","0.01"
"1150430","00755B","群益投資級公用債","32.85","-0.21","32.86","32.86","32.85","104000","3416910","7","32.85","32.89","274730000","9999.95","0.01"
"1150430","00756B","群益投等新興公債","31.79","-0.06","31.83","31.85","31.79","137000","4356890","24","31.78","31.81","1458800000","9999.95","0.01"
"1150430","00758B","復華能源債","51.55","-0.25","51.55","51.55","51.55","100000","5155000","2","51.55","51.65","5525000","9999.95","0.01"
"1150430","00759B","復華製藥債","54.45","-0.40","54.60","54.60","54.45","102000","5554200","6","54.30","54.45","47525000","9999.95","0.01"
"1150430","00760B","復華新興企業債","54.20","-0.10","54.30","54.30","54.10","193000","10469400","12","54.15","54.20","435520000","9999.95","0.01"
"1150430","00761B","國泰A級公司債","34.60","-0.17","34.60","34.63","34.57","1139000","39397370","78","34.59","34.60","2738089000","9999.95","0.01"
"1150430","00764B","群益25年美債","27.85","-0.18","27.85","27.86","27.81","9692000","269875800","186","27.85","27.86","1581500000","9999.95","0.01"
"1150430","00768B","復華20年美債","50.65","-0.30","50.70","50.70","50.60","275000","13925550","58","50.60","50.70","729600000","9999.95","0.01"
"1150430","00772B","中信高評級公司債","33.66","-0.17","33.66","33.67","33.61","2450000","82399550","477","33.65","33.66","3456790000","9999.95","0.01"
"1150430","00773B","中信優先金融債","35.73","-0.20","35.68","35.73","35.66","1405000","50169840","120","35.72","35.73","2581790000","9999.95","0.01"
"1150430","00777B","凱基AAA至A公司債","32.59","-0.21","32.55","32.59","32.55","101000","3291550","3","32.60","32.64","1862150000","9999.95","0.01"
"1150430","00778B","凱基金融債20+","34.27","-0.23","34.31","34.31","34.27","108000","3705160","4","34.23","34.29","1507150000","9999.95","0.01"
"1150430","00779B","凱基美債25+","28.24","-0.19","28.42","28.42","28.20","638000","18014710","36","28.22","28.25","1302150000","9999.95","0.01"
"1150430","00780B","國泰A級金融債","37.53","-0.07","37.49","37.53","37.48","317000","11886980","12","37.50","37.51","230602000","9999.95","0.01"
"1150430","00781B","國泰A級科技債","28.57","-0.13","28.66","28.67","28.55","436000","12467320","28","28.57","28.59","7836000","9999.95","0.01"
"1150430","00782B","國泰A級公用債","30.25","-0.15","30.34","30.34","30.24","228000","6897070","35","30.24","30.25","18967000","9999.95","0.01"
"1150430","00785B","富邦金融投等債","34.75","-0.18","34.54","34.75","34.54","51000","1772040","3","34.75","34.76","1112466000","9999.95","0.01"
"1150430","00786B","元大10年IG銀行債","32.75","-0.03","32.77","32.77","32.69","43000","1408150","11","32.65","32.74","24566000","9999.95","0.01"
"1150430","00787B","元大10年IG醫療債","32.44","-0.15","32.46","32.47","32.42","112000","3632220","21","32.40","32.43","13306000","9999.95","0.01"
"1150430","00788B","元大10年IG電能債","29.75","-0.15","29.81","29.81","29.75","12000","357230","8","29.78","29.80","28206000","9999.95","0.01"
"1150430","00789B","復華公司債A3","48.06","-0.31","48.06","48.06","48.06","100000","4806000","2","48.04","48.05","446100000","9999.95","0.01"
"1150430","00791B","復華信用債1-5","56.70","+0.20","56.70","56.70","56.70","100000","5670000","2","56.60","56.65","279100000","9999.95","0.01"
"1150430","00792B","群益A級公司債","31.66","-0.17","31.65","31.66","31.62","161000","5093560","12","31.62","31.64","2247115000","9999.95","0.01"
"1150430","00793B","群益AAA-A醫療債","30.67","-0.14","30.63","30.67","30.63","102000","3126790","6","30.65","30.68","3526000","9999.95","0.01"
"1150430","00795B","中信美國公債20年","27.07","-0.16","27.00","27.08","27.00","12404000","335414140","547","27.06","27.07","1683598000","9999.95","0.01"
"1150430","00799B","國泰A級醫療債","29.83","-0.13","29.85","29.86","29.82","515000","15369230","122","29.83","29.84","24536000","9999.95","0.01"
"1150430","00834B","第一金金融債10+","33.92","-0.18","33.92","33.92","33.92","101000","3425920","3","33.91","33.92","23198000","9999.95","0.01"
"1150430","00836B","永豐10年A公司債","28.79","-0.11","28.77","28.79","28.72","5000","143840","3","28.75","28.79","580041000","9999.95","0.01"
"1150430","00840B","凱基IG精選15+","29.97","-0.13","29.97","29.97","29.97","100000","2997000","2","29.91","29.94","59431000","9999.95","0.01"
"1150430","00841B","凱基AAA-AA公司債","29.21","-0.13","29.21","29.21","29.21","100000","2921000","2","29.10","29.17","70440000","9999.95","0.01"
"1150430","00842B","台新美元銀行債","30.30","-0.16","30.46","30.46","30.29","248000","7525120","79","30.32","30.34","15267000","9999.95","0.01"
"1150430","00844B","新光15年IG金融債","31.65","-0.19","31.62","31.65","31.61","380000","12021550","153","31.66","31.67","230675000","9999.95","0.01"
"1150430","00845B","富邦新興投等債","33.64","+0.05","33.64","33.64","33.64","1000","33640","1","33.53","33.59","237551000","9999.95","0.01"
"1150430","00846B","富邦歐洲銀行債","36.13","+0.01","36.12","36.13","36.12","4000","144510","4","36.07","36.14","74350000","9999.95","0.01"
"1150430","00847B","中信美國市政債","25.78","-0.09","25.78","25.78","25.78","150000","3867000","4","25.76","25.79","8805000","9999.95","0.01"
"1150430","00848B","中信新興亞洲債","34.26","-0.03","34.18","34.26","34.18","140000","4793950","6","34.24","34.26","136066000","9999.95","0.01"
"1150430","00849B","中信EM主權債0-5","37.22","+0.09","37.14","37.22","37.14","178000","6620520","10","37.18","37.25","485106000","9999.95","0.01"
"1150430","00853B","統一美債10年Aa-A","27.68","-0.14","27.63","27.68","27.62","1360000","37615170","39","27.66","27.67","166634000","9999.95","0.01"
"1150430","00856B","永豐1-3年美公債","37.61","-0.01","37.61","37.61","37.59","22000","827380","5","37.57","37.66","6792000","9999.95","0.01"
"1150430","00857B","永豐20年美公債","23.20","-0.14","23.17","23.22","23.16","3016000","69977080","144","23.20","23.22","606768000","9999.95","0.01"
"1150430","00858","永豐美國500大","34.16","+0.11","34.22","34.30","34.12","803000","27488310","210","34.15","34.16","127374000","9999.95","0.01"
"1150430","00859B","群益0-1年美債","41.12","+0.15","40.96","41.13","40.96","2909000","119513890","104","41.12","41.14","22011000","9999.95","0.01"
"1150430","00860B","群益1-5Y投資級債","38.24","+0.04","38.08","38.26","38.08","126000","4817920","11","38.17","38.26","3171000","9999.95","0.01"
"1150430","00862B","中信投資級公司債","31.55","-0.18","31.48","31.56","31.48","363000","11451760","19","31.52","31.56","837381000","9999.95","0.01"
"1150430","00863B","中信全球電信債","32.03","-0.17","31.92","32.03","31.92","258000","8259610","17","32.00","32.05","576964000","9999.95","0.01"
"1150430","00864B","中信美國公債0-1","46.51","+0.18","46.32","46.53","46.32","2287000","106235220","181","46.50","46.52","151722000","9999.95","0.01"
"1150430","00867B","新光A-BBB電信債","31.28","-0.17","31.28","31.28","31.28","80000","2502400","4","31.24","31.27","504650000","9999.95","0.01"
"1150430","00870B","元大15年EM主權債","28.31","-0.07","28.31","28.31","28.29","3000","84910","3","28.29","28.42","564151000","9999.95","0.01"
"1150430","00877","復華中國5G","34.65","-0.15","34.60","35.06","34.47","1892000","65623610","530","34.65","34.67","132788000","9999.95","0.01"
"1150430","00883B","中信ESG投資級債","30.88","-0.14","30.79","30.88","30.79","73000","2252240","17","30.84","30.89","4258000","9999.95","0.01"
"1150430","00884B","中信低碳新興債","29.69","-0.04","29.63","29.69","29.63","157000","4660950","11","29.66","29.68","75940000","9999.95","0.01"
"1150430","00886","永豐美國科技","39.34","+0.68","39.55","39.56","39.34","89000","3513050","19","39.18","39.40","4451000","9999.95","0.01"
"1150430","00887","永豐中國科技50大","14.58","+0.28","14.24","14.60","14.24","5966000","86460350","1103","14.57","14.59","368851000","9999.95","0.01"
"1150430","00888","永豐台灣ESG","26.71","+0.11","26.99","27.05","26.62","14145000","380873880","1558","26.70","26.71","437478000","29.38","24.04"
"1150430","00890B","凱基ESG BBB債15+","32.17","-0.17","32.15","32.17","32.15","302000","9709340","6","32.13","32.14","19264000","9999.95","0.01"
"1150430","00928","中信上櫃ESG 30","31.37","+0.30","31.44","31.79","31.35","880000","27823820","105","31.36","31.42","30856000","34.50","28.24"
"1150430","00931B","統一美債20年","13.44","-0.07","13.42","13.44","13.40","3340000","44824830","276","13.43","13.44","2237398000","9999.95","0.01"
"1150430","00933B","國泰10Y+金融債","15.97","-0.08","15.98","15.98","15.95","11419000","182292550","1424","15.96","15.97","6678958000","9999.95","0.01"
"1150430","00937B","群益ESG投等債20+","14.76","-0.06","14.77","14.77","14.74","57863000","853916380","7569","14.76","14.77","17973305000","9999.95","0.01"
"1150430","00942B","台新美A公司債20+","14.28","-0.07","14.25","14.30","14.21","1007000","14375890","82","14.27","14.28","1876459000","9999.95","0.01"
"1150430","00948B","中信優息投資級債","9.42","-0.04","9.42","9.43","9.41","2995000","28204470","378","9.42","9.43","3707927000","9999.95","0.01"
"1150430","00950B","凱基A級公司債","14.10","-0.06","14.10","14.11","14.07","12533000","176518010","744","14.09","14.10","3796309000","9999.95","0.01"
"1150430","00955","中信日本商社","15.14","-0.04","15.13","15.15","15.00","5333000","80346180","1573","15.13","15.14","645431000","9999.95","0.01"
"1150430","00957B","兆豐US優選投等債","13.43","-0.07","13.46","13.46","13.41","956000","12837600","110","13.42","13.43","236263000","9999.95","0.01"
"1150430","00958B","永豐ESG銀行債15+","9.24","-0.04","9.24","9.25","9.23","671000","6199820","48","9.24","9.25","156271000","9999.95","0.01"
