日期,西元日期,市場,股票代號,股票名稱,收盤價,漲跌,開盤價,最高價,最低價,成交股數,成交金額,成交筆數,資料來源,下載時間
1150805,2026-08-05,上市,00400A,主動國泰動能高息,13.69,0.0000,13.85,13.92,13.68,44721000,617758860,5880,TWSE_CSV,2026-08-05 14:15:39 +0800
1150805,2026-08-05,上市,00401A,主動摩根台灣鑫收,13.41,0.4900,13.47,13.52,13.31,7199000,96825350,860,TWSE_CSV,2026-08-05 14:15:39 +0800
1150805,2026-08-05,上市,00402A,主動安聯美國科技,9.92,0.3500,9.90,9.94,9.88,13414000,132880780,1759,TWSE_CSV,2026-08-05 14:15:39 +0800
1150805,2026-08-05,上市,00403A,主動統一升級50,9.81,0.2700,9.87,9.95,9.77,336395000,3323688600,38449,TWSE_CSV,2026-08-05 14:15:39 +0800
1150805,2026-08-05,上市,00404A,主動聯博動能50,9.49,0.2300,9.44,9.60,9.44,9250000,88263110,584,TWSE_CSV,2026-08-05 14:15:39 +0800
1150805,2026-08-05,上市,00405A,主動富邦台灣龍耀,8.05,0.1500,8.21,8.28,8.05,107361000,876504760,10318,TWSE_CSV,2026-08-05 14:15:39 +0800
1150805,2026-08-05,上市,00406A,主動中信台灣收益,9.27,0.3000,9.42,9.42,9.20,79117000,737854110,8236,TWSE_CSV,2026-08-05 14:15:39 +0800
1150805,2026-08-05,上市,00407A,主動凱基台灣,9.28,0.2900,9.36,9.41,9.23,85416000,798391600,7972,TWSE_CSV,2026-08-05 14:15:39 +0800
1150805,2026-08-05,上市,00408A,主動第一金優股息,10.16,0.2500,10.19,10.26,10.14,9695000,99126720,700,TWSE_CSV,2026-08-05 14:15:39 +0800
1150805,2026-08-05,上市,00410A,主動永豐科技趨勢,10.70,0.2900,10.85,10.89,10.68,18061000,194957040,1264,TWSE_CSV,2026-08-05 14:15:39 +0800
1150805,2026-08-05,上市,0050,元大台灣50,103.80,3.1500,103.75,104.75,102.90,161980000,16848684350,56885,TWSE_CSV,2026-08-05 14:15:39 +0800
1150805,2026-08-05,上市,0051,元大中型100,140.10,4.2000,139.95,141.45,139.25,47000,6606600,41,TWSE_CSV,2026-08-05 14:15:39 +0800
1150805,2026-08-05,上市,0052,富邦科技,60.65,2.0000,60.70,61.30,60.20,39525000,2404284950,10682,TWSE_CSV,2026-08-05 14:15:39 +0800
1150805,2026-08-05,上市,0053,元大電子,234.95,8.1500,235.60,236.65,233.95,26000,6123050,23,TWSE_CSV,2026-08-05 14:15:39 +0800
1150805,2026-08-05,上市,0055,元大MSCI金融,44.41,0.4900,44.00,44.82,44.00,558000,24856440,126,TWSE_CSV,2026-08-05 14:15:39 +0800
1150805,2026-08-05,上市,0056,元大高股息,51.45,0.8500,51.95,52.10,51.45,58172000,3016365900,16310,TWSE_CSV,2026-08-05 14:15:39 +0800
1150805,2026-08-05,上市,0057,富邦摩台,310.95,9.3000,310.00,311.55,309.60,5000,1552150,5,TWSE_CSV,2026-08-05 14:15:39 +0800
1150805,2026-08-05,上市,0061,元大寶滬深,24.94,0.3000,24.62,24.94,24.50,162000,4005840,66,TWSE_CSV,2026-08-05 14:15:39 +0800
1150805,2026-08-05,上市,006203,元大MSCI台灣,187.90,5.3000,187.80,189.45,187.80,24000,4516150,11,TWSE_CSV,2026-08-05 14:15:39 +0800
1150805,2026-08-05,上市,006204,永豐臺灣加權,222.25,6.2500,222.20,222.25,222.05,22000,4889250,4,TWSE_CSV,2026-08-05 14:15:39 +0800
1150805,2026-08-05,上市,006205,富邦上証,41.42,0.6800,40.72,41.45,40.39,686000,28056800,90,TWSE_CSV,2026-08-05 14:15:39 +0800
1150805,2026-08-05,上市,006206,元大上證50,38.30,0.4900,37.70,38.30,37.70,86000,3276640,37,TWSE_CSV,2026-08-05 14:15:39 +0800
1150805,2026-08-05,上市,006207,復華滬深,33.27,0.4400,32.99,33.27,32.55,132000,4358170,16,TWSE_CSV,2026-08-05 14:15:39 +0800
1150805,2026-08-05,上市,006208,富邦台50,238.25,8.1000,237.00,239.45,235.40,3902000,928880800,2147,TWSE_CSV,2026-08-05 14:15:39 +0800
1150805,2026-08-05,上市,00625K,富邦上証+R,0.00,0.0000,0.00,0.00,0.00,0,0,0,TWSE_CSV,2026-08-05 14:15:39 +0800
1150805,2026-08-05,上市,00631L,元大台灣50正2,34.15,2.0000,34.39,34.72,33.66,389518000,13346542630,75300,TWSE_CSV,2026-08-05 14:15:39 +0800
1150805,2026-08-05,上市,00632R,元大台灣50反1,10.30,-0.3300,10.26,10.38,10.20,317952000,3266543140,28608,TWSE_CSV,2026-08-05 14:15:39 +0800
1150805,2026-08-05,上市,00633L,富邦上証正2,50.05,1.1400,49.16,50.05,47.86,5662000,276370250,1109,TWSE_CSV,2026-08-05 14:15:39 +0800
1150805,2026-08-05,上市,00634R,富邦上証反1,3.08,-0.0400,3.14,3.14,3.08,1418000,4401390,35,TWSE_CSV,2026-08-05 14:15:39 +0800
1150805,2026-08-05,上市,00635U,期元大S&P黃金,43.03,0.8300,42.38,43.03,42.38,2475000,105862640,1195,TWSE_CSV,2026-08-05 14:15:39 +0800
1150805,2026-08-05,上市,00636,國泰中國A50,28.51,0.3200,28.43,28.51,27.95,757000,21334530,101,TWSE_CSV,2026-08-05 14:15:39 +0800
1150805,2026-08-05,上市,00636K,國泰中國A50+U,8.78,0.0700,8.78,8.78,8.78,200,1756,2,TWSE_CSV,2026-08-05 14:15:39 +0800
1150805,2026-08-05,上市,00637L,元大滬深300正2,20.81,0.4200,20.44,20.81,19.98,34829000,710512760,4170,TWSE_CSV,2026-08-05 14:15:39 +0800
1150805,2026-08-05,上市,00638R,元大滬深300反1,6.61,-0.1200,6.77,6.78,6.61,85000,567270,24,TWSE_CSV,2026-08-05 14:15:39 +0800
1150805,2026-08-05,上市,00639,富邦深100,17.23,0.2800,16.98,17.23,16.78,881000,14937560,177,TWSE_CSV,2026-08-05 14:15:39 +0800
1150805,2026-08-05,上市,00640L,富邦日本正2,105.45,4.5000,103.35,105.60,103.35,206000,21559900,93,TWSE_CSV,2026-08-05 14:15:39 +0800
1150805,2026-08-05,上市,00641R,富邦日本反1,3.73,-0.0900,3.73,3.76,3.72,1549000,5784950,106,TWSE_CSV,2026-08-05 14:15:39 +0800
1150805,2026-08-05,上市,00642U,期元大S&P石油,24.79,-1.9300,25.01,25.07,24.49,7360000,182459660,2184,TWSE_CSV,2026-08-05 14:15:39 +0800
1150805,2026-08-05,上市,00643,群益深証中小,18.95,0.5500,18.49,18.95,18.36,3708000,69287970,191,TWSE_CSV,2026-08-05 14:15:39 +0800
1150805,2026-08-05,上市,00643K,群益深証中小+R,0.00,0.0000,0.00,0.00,0.00,0,0,0,TWSE_CSV,2026-08-05 14:15:39 +0800
1150805,2026-08-05,上市,00645,富邦日本,57.05,1.1000,56.65,57.10,56.65,298000,16942250,104,TWSE_CSV,2026-08-05 14:15:39 +0800
1150805,2026-08-05,上市,00646,元大S&P500,78.95,1.2500,79.00,79.05,78.75,7780000,613584750,1115,TWSE_CSV,2026-08-05 14:15:39 +0800
1150805,2026-08-05,上市,00647L,元大S&P500正2,143.85,4.7000,143.70,143.90,143.70,64000,9202050,44,TWSE_CSV,2026-08-05 14:15:39 +0800
1150805,2026-08-05,上市,00648R,元大S&P500反1,3.88,-0.1000,3.90,3.91,3.88,3265000,12699190,260,TWSE_CSV,2026-08-05 14:15:39 +0800
1150805,2026-08-05,上市,00650L,復華香港正2,17.90,-0.0100,18.07,18.08,17.78,3429000,61454960,456,TWSE_CSV,2026-08-05 14:15:39 +0800
1150805,2026-08-05,上市,00651R,復華香港反1,5.12,0.0000,5.11,5.12,5.10,444000,2268980,23,TWSE_CSV,2026-08-05 14:15:39 +0800
1150805,2026-08-05,上市,00652,富邦印度,34.45,0.0400,34.50,34.53,34.37,413000,14235290,123,TWSE_CSV,2026-08-05 14:15:39 +0800
1150805,2026-08-05,上市,00653L,富邦印度正2,48.91,0.1700,49.08,49.14,48.71,145000,7097290,51,TWSE_CSV,2026-08-05 14:15:39 +0800
1150805,2026-08-05,上市,00654R,富邦印度反1,6.61,-0.0300,6.60,6.62,6.60,32000,211580,8,TWSE_CSV,2026-08-05 14:15:39 +0800
1150805,2026-08-05,上市,00655L,國泰中國A50正2,34.93,0.7600,34.17,34.94,33.38,2083000,70836600,457,TWSE_CSV,2026-08-05 14:15:39 +0800
1150805,2026-08-05,上市,00656R,國泰中國A50反1,5.83,-0.0900,5.95,5.98,5.83,808000,4817600,12,TWSE_CSV,2026-08-05 14:15:39 +0800
1150805,2026-08-05,上市,00657,國泰日經225,78.55,3.0500,78.00,78.60,78.00,23000,1802900,13,TWSE_CSV,2026-08-05 14:15:39 +0800
1150805,2026-08-05,上市,00657K,國泰日經225+U,24.29,0.9300,24.29,24.29,24.29,200,4858,2,TWSE_CSV,2026-08-05 14:15:39 +0800
1150805,2026-08-05,上市,00660,元大歐洲50,47.36,0.2500,47.44,47.45,47.21,15000,710740,12,TWSE_CSV,2026-08-05 14:15:39 +0800
1150805,2026-08-05,上市,00661,元大日經225,85.80,3.4500,85.00,85.80,85.00,100000,8545900,40,TWSE_CSV,2026-08-05 14:15:39 +0800
1150805,2026-08-05,上市,00662,富邦NASDAQ,123.60,3.2500,123.65,123.65,123.10,7408000,913837850,1492,TWSE_CSV,2026-08-05 14:15:39 +0800
1150805,2026-08-05,上市,00663L,國泰臺灣加權正2,97.60,5.5500,98.15,99.30,96.40,12295000,1205673750,3894,TWSE_CSV,2026-08-05 14:15:39 +0800
1150805,2026-08-05,上市,00664R,國泰臺灣加權反1,1.68,-0.0300,1.67,1.68,1.65,31412000,52262160,1464,TWSE_CSV,2026-08-05 14:15:39 +0800
1150805,2026-08-05,上市,00665L,富邦恒生國企正2,9.80,0.0400,9.90,9.91,9.71,10573000,103704040,917,TWSE_CSV,2026-08-05 14:15:39 +0800
1150805,2026-08-05,上市,00666R,富邦恒生國企反1,8.94,-0.0100,8.93,8.98,8.91,221000,1972560,21,TWSE_CSV,2026-08-05 14:15:39 +0800
1150805,2026-08-05,上市,00668,國泰美國道瓊,64.00,0.9500,64.15,64.15,63.95,304000,19450900,18,TWSE_CSV,2026-08-05 14:15:39 +0800
1150805,2026-08-05,上市,00668K,國泰美國道瓊+U,19.77,0.3400,19.77,19.77,19.77,200,3954,2,TWSE_CSV,2026-08-05 14:15:39 +0800
1150805,2026-08-05,上市,00669R,國泰美國道瓊反1,5.13,-0.1100,5.15,5.16,5.12,2182000,11195240,321,TWSE_CSV,2026-08-05 14:15:39 +0800
