日期,股票代號,股票名稱,收盤價,月平均價
"1150122","0050","元大台灣50","71.80","70.66"
"1150122","0051","元大中型100","103.00","98.02"
"1150122","0052","富邦科技","42.42","41.26"
"1150122","0053","元大電子","158.25","152.50"
"1150122","0055","元大MSCI金融","32.13","32.07"
"1150122","0056","元大高股息","37.76","37.75"
"1150122","0057","富邦摩台","212.45","206.00"
"1150122","0061","元大寶滬深","23.75","23.78"
"1150122","006203","元大MSCI台灣","130.05","127.69"
"1150122","006204","永豐臺灣加權","161.95","156.51"
"1150122","006205","富邦上証","41.00","40.97"
"1150122","006206","元大上證50","37.60","38.24"
"1150122","006207","復華滬深","31.59","31.67"
"1150122","006208","富邦台50","165.85","161.22"
"1150122","00625K","富邦上証+R","","9.14"
"1150122","00631L","元大台灣50正2","434.45","411.71"
"1150122","00632R","元大台灣50反1","14.99","15.44"
"1150122","00633L","富邦上証正2","48.07","50.50"
"1150122","00634R","富邦上証反1","3.26","3.19"
"1150122","00635U","期元大S&P黃金","51.30","48.98"
"1150122","00636","國泰中國A50","26.75","27.35"
"1150122","00636K","國泰中國A50+U","8.48","8.70"
"1150122","00637L","元大滬深300正2","19.73","20.77"
"1150122","00638R","元大滬深300反1","7.01","6.83"
"1150122","00639","富邦深100","15.52","15.57"
"1150122","00640L","富邦日本正2","87.45","85.20"
"1150122","00641R","富邦日本反1","4.28","4.36"
"1150122","00642U","期元大S&P石油","15.96","15.44"
"1150122","00643","群益深証中小","18.31","18.03"
"1150122","00643K","群益深証中小+R","4.07","4.00"
"1150122","00645","富邦日本","50.85","50.08"
"1150122","00646","元大S&P500","68.45","68.49"
"1150122","00647L","元大S&P500正2","117.70","118.35"
"1150122","00648R","元大S&P500反1","4.33","4.34"
"1150122","00650L","復華香港正2","18.69","18.77"
"1150122","00651R","復華香港反1","5.15","5.15"
"1150122","00652","富邦印度","36.14","37.04"
"1150122","00653L","富邦印度正2","54.35","56.73"
"1150122","00654R","富邦印度反1","6.50","6.34"
"1150122","00655L","國泰中國A50正2","33.20","35.07"
