資料日期,代號,名稱,收盤,漲跌,開盤,最高,最低,成交股數,成交金額,成交筆數,最後買價,最後賣價,發行股數,次日漲停價,次日跌停價
"1150413","00679B","元大美債20年","27.10","-0.13","27.08","27.13","27.07","20795000","563329040","3062","27.09","27.10","7639692000","9999.95","0.01"
"1150413","00687B","國泰20年美債","28.17","-0.12","28.20","28.20","28.14","13591000","382688880","2029","28.16","28.17","5849134927","9999.95","0.01"
"1150413","00687C","國泰20年美債+櫃U","----","---","----","----","----","0","0","0","9.34","9.35","2012268","9999.95","0.01"
"1150413","00694B","富邦美債1-3","42.05","+0.02","42.05","42.07","42.03","514000","21614500","41","42.03","42.05","176576000","9999.95","0.01"
"1150413","00695B","富邦美債7-10","35.72","-0.09","35.81","35.81","35.71","137000","4893870","14","35.70","35.72","39686000","9999.95","0.01"
"1150413","00696B","富邦美債20年","29.50","-0.13","29.54","29.54","29.44","2007000","59185310","111","29.48","29.50","667681000","9999.95","0.01"
"1150413","00697B","元大美債7-10","35.99","-0.07","36.05","36.06","35.98","343000","12346570","109","35.98","35.99","66712000","9999.95","0.01"
"1150413","00719B","元大美債1-3","31.37","-0.02","31.45","31.45","31.35","1701000","53382070","379","31.37","31.38","517514000","9999.95","0.01"
"1150413","00720B","元大投資級公司債","33.43","-0.23","33.52","33.52","33.42","4367000","146035300","943","33.43","33.44","4065609000","9999.95","0.01"
"1150413","00722B","群益投資級電信債","36.54","-0.26","36.77","36.77","36.52","1965000","71818990","286","36.54","36.55","1478239000","9999.95","0.01"
"1150413","00723B","群益投資級科技債","31.10","-0.27","31.17","31.17","31.10","146000","4541840","13","31.09","31.11","1518083000","9999.95","0.01"
"1150413","00724B","群益投資級金融債","34.14","-0.20","34.31","34.31","34.13","2227000","76052900","101","34.14","34.15","3075275000","9999.95","0.01"
"1150413","00725B","國泰投資級公司債","35.46","-0.24","35.60","35.60","35.46","4129000","146562690","626","35.46","35.47","3761206000","9999.95","0.01"
"1150413","00726B","國泰新興投等債","33.34","+0.01","33.33","33.35","33.22","130000","4332790","17","33.33","33.34","1198989000","9999.95","0.01"
"1150413","00727B","國泰優選非投等債","40.25","-0.04","40.22","40.27","40.22","491000","19758520","16","40.22","40.25","57189000","9999.95","0.01"
"1150413","00734B","台新JPM新興債","15.92","-0.02","16.00","16.00","15.89","113000","1798980","9","15.89","15.91","26979000","9999.95","0.01"
"1150413","00740B","富邦全球投等債","38.85","-0.25","39.00","39.00","38.82","1346000","52296860","211","38.84","38.85","2034471000","9999.95","0.01"
"1150413","00741B","富邦全球非投等債","37.76","-0.04","37.80","37.80","37.76","70000","2643460","12","37.77","37.83","14628000","9999.95","0.01"
"1150413","00746B","富邦A級公司債","36.03","-0.22","36.14","36.14","36.01","989000","35639420","38","36.01","36.03","2375464000","9999.95","0.01"
