日期,股票代號,股票名稱,收盤價,月平均價
"1150128","0050","元大台灣50","74.20","71.14"
"1150128","0051","元大中型100","107.50","99.55"
"1150128","0052","富邦科技","44.23","41.69"
"1150128","0053","元大電子","164.00","154.34"
"1150128","0055","元大MSCI金融","32.14","32.10"
"1150128","0056","元大高股息","38.62","37.86"
"1150128","0057","富邦摩台","218.70","208.01"
"1150128","0061","元大寶滬深","23.37","23.73"
"1150128","006203","元大MSCI台灣","134.05","128.61"
"1150128","006204","永豐臺灣加權","166.60","158.23"
"1150128","006205","富邦上証","40.86","40.96"
"1150128","006206","元大上證50","37.38","38.10"
"1150128","006207","復華滬深","31.37","31.63"
"1150128","006208","富邦台50","171.70","162.82"
"1150128","00625K","富邦上証+R","","9.14"
"1150128","00631L","元大台灣50正2","463.95","419.65"
"1150128","00632R","元大台灣50反1","14.52","15.29"
"1150128","00633L","富邦上証正2","47.25","49.91"
"1150128","00634R","富邦上証反1","3.27","3.21"
"1150128","00635U","期元大S&P黃金","56.20","50.10"
"1150128","00636","國泰中國A50","26.29","27.17"
"1150128","00636K","國泰中國A50+U","8.48","8.65"
"1150128","00637L","元大滬深300正2","19.35","20.52"
"1150128","00638R","元大滬深300反1","7.02","6.87"
"1150128","00639","富邦深100","15.26","15.53"
"1150128","00640L","富邦日本正2","83.00","85.09"
"1150128","00641R","富邦日本反1","4.42","4.36"
"1150128","00642U","期元大S&P石油","16.46","15.56"
"1150128","00643","群益深証中小","17.94","18.04"
"1150128","00643K","群益深証中小+R","","4.00"
"1150128","00645","富邦日本","49.50","50.06"
"1150128","00646","元大S&P500","68.55","68.49"
"1150128","00647L","元大S&P500正2","120.20","118.48"
"1150128","00648R","元大S&P500反1","4.26","4.33"
"1150128","00650L","復華香港正2","20.25","18.89"
"1150128","00651R","復華香港反1","4.93","5.13"
"1150128","00652","富邦印度","35.79","36.81"
"1150128","00653L","富邦印度正2","54.50","56.19"
"1150128","00654R","富邦印度反1","6.43","6.37"
"1150128","00655L","國泰中國A50正2","32.61","34.62"
"1150128","00656R","國泰中國A50反1","6.19","6.08"
"1150128","00657","國泰日經225","62.70","62.24"
"1150128","00657K","國泰日經225+U","20.01","19.70"
"1150128","00660","元大歐洲50","44.00","43.31"
"1150128","00661","元大日經225","68.35","68.19"
"1150128","00662","富邦NASDAQ","104.45","103.42"
"1150128","00663L","國泰臺灣加權正2","60.60","54.78"
