日期,股票代號,股票名稱,收盤價,月平均價
"1150520","00400A","主動國泰動能高息","12.72","13.56"
"1150520","00401A","主動摩根台灣鑫收","12.17","12.56"
"1150520","00403A","主動統一升級50","9.66","10.06"
"1150520","0050","元大台灣50","92.50","95.45"
"1150520","0051","元大中型100","128.20","130.88"
"1150520","0052","富邦科技","54.45","56.09"
"1150520","0053","元大電子","212.25","220.00"
"1150520","0055","元大MSCI金融","33.97","33.76"
"1150520","0056","元大高股息","44.04","44.35"
"1150520","0057","富邦摩台","274.65","284.95"
"1150520","0061","元大寶滬深","24.79","24.95"
"1150520","006203","元大MSCI台灣","168.75","173.95"
"1150520","006204","永豐臺灣加權","200.50","205.40"
"1150520","006205","富邦上証","41.32","41.45"
"1150520","006206","元大上證50","37.01","37.61"
"1150520","006207","復華滬深","33.18","33.45"
"1150520","006208","富邦台50","214.10","221.09"
"1150520","00625K","富邦上証+R","","9.01"
"1150520","00631L","元大台灣50正2","29.51","31.55"
"1150520","00632R","元大台灣50反1","11.73","11.37"
"1150520","00633L","富邦上証正2","51.05","52.68"
"1150520","00634R","富邦上証反1","3.11","3.06"
"1150520","00635U","期元大S&P黃金","46.86","48.49"
"1150520","00636","國泰中國A50","28.31","28.63"
"1150520","00636K","國泰中國A50+U","9.01","9.09"
"1150520","00637L","元大滬深300正2","21.15","21.74"
"1150520","00638R","元大滬深300反1","6.67","6.55"
"1150520","00639","富邦深100","17.56","17.69"
"1150520","00640L","富邦日本正2","93.50","96.00"
"1150520","00641R","富邦日本反1","4.04","3.97"
"1150520","00642U","期元大S&P石油","32.79","30.85"
"1150520","00643","群益深証中小","20.11","20.28"
"1150520","00643K","群益深証中小+R","","4.36"
"1150520","00645","富邦日本","53.15","53.81"
"1150520","00646","元大S&P500","73.20","72.97"
"1150520","00647L","元大S&P500正2","130.05","130.02"
"1150520","00648R","元大S&P500反1","4.08","4.07"
"1150520","00650L","復華香港正2","17.17","17.80"
"1150520","00651R","復華香港反1","5.25","5.14"
"1150520","00652","富邦印度","31.99","32.53"
"1150520","00653L","富邦印度正2","44.73","45.83"
"1150520","00654R","富邦印度反1","6.94","6.83"
"1150520","00655L","國泰中國A50正2","35.63","36.71"
"1150520","00656R","國泰中國A50反1","5.88","5.79"
"1150520","00657","國泰日經225","70.10","72.55"
"1150520","00657K","國泰日經225+U","22.21","22.96"
"1150520","00660","元大歐洲50","42.47","42.70"
"1150520","00661","元大日經225","77.00","79.54"
"1150520","00662","富邦NASDAQ","117.35","116.63"
"1150520","00663L","國泰臺灣加權正2","84.45","90.47"
"1150520","00664R","國泰臺灣加權反1","1.89","1.84"
"1150520","00665L","富邦恒生國企正2","9.71","10.11"
"1150520","00666R","富邦恒生國企反1","9.07","8.88"
"1150520","00668","國泰美國道瓊","57.00","56.97"
"1150520","00668K","國泰美國道瓊+U","18.03","18.10"
"1150520","00669R","國泰美國道瓊反1","5.60","5.55"
"1150520","00670L","富邦NASDAQ正2","199.55","199.25"
"1150520","00671R","富邦NASDAQ反1","2.52","2.51"
"1150520","00673R","期元大S&P原油反1","11.21","11.94"
"1150520","00674R","期元大S&P黃金反1","27.67","26.72"
"1150520","00675L","富邦臺灣加權正2","255.70","273.82"
"1150520","00676R","富邦臺灣加權反1","6.47","6.26"
"1150520","00678","群益那斯達克生技","34.83","35.65"
"1150520","00680L","元大美債20正2","6.50","6.81"
"1150520","00681R","元大美債20反1","21.76","21.23"
"1150520","00682U","期元大美元指數","20.37","20.22"
"1150520","00683L","期元大美元指正2","21.33","20.94"
"1150520","00684R","期元大美元指反1","15.24","15.37"
"1150520","00685L","群益臺灣加權正2","231.00","247.34"
"1150520","00686R","群益臺灣加權反1","1.17","1.13"
"1150520","00688L","國泰20年美債正2","6.48","6.79"
"1150520","00689R","國泰20年美債反1","22.72","22.14"
"1150520","00690","兆豐藍籌30","68.40","72.15"
"1150520","00692","富邦公司治理","80.70","83.28"
"1150520","00693U","期街口S&P黃豆","22.40","22.45"
"1150520","00700","富邦恒生國企","17.24","17.61"
"1150520","00701","國泰股利精選30","31.93","31.45"
"1150520","00702","國泰標普低波高息","23.94","23.81"
"1150520","00703","台新MSCI中國","19.94","20.40"
"1150520","00706L","期元大S&P日圓正2","19.35","19.68"
"1150520","00707R","期元大S&P日圓反1","31.98","31.61"
"1150520","00708L","期元大S&P黃金正2","88.00","94.52"
"1150520","00709","富邦歐洲","37.87","38.11"
"1150520","00710B","復華彭博非投等債","18.86","18.87"
"1150520","00711B","復華彭博新興債","15.70","15.97"
"1150520","00712","復華富時不動產","8.70","8.95"
"1150520","00713","元大台灣高息低波","55.00","54.66"
"1150520","00714","群益道瓊美國地產","21.38","21.41"
"1150520","00715L","期街口布蘭特正2","68.70","65.19"
"1150520","00717","富邦美國特別股","14.90","15.10"
"1150520","00728","第一金工業30","55.90","57.32"
"1150520","00730","富邦臺灣優質高息","26.17","26.30"
"1150520","00731","復華富時高息低波","74.65","74.46"
"1150520","00733","富邦臺灣中小","67.00","66.84"
"1150520","00735","國泰臺韓科技","92.95","96.20"
"1150520","00736","國泰新興市場","29.77","30.44"
"1150520","00737","國泰AI機器人","36.59","36.71"
"1150520","00738U","期元大道瓊白銀","59.75","63.87"
"1150520","00739","元大MSCI A股","28.85","28.97"
"1150520","00752","中信中國50","23.69","24.10"
"1150520","00753L","中信中國50正2","10.17","10.64"
"1150520","00757","統一FANG+","126.35","126.20"
"1150520","00762","元大全球AI","107.05","107.80"
"1150520","00763U","期街口道瓊銅","33.11","33.57"
"1150520","00770","國泰北美科技","63.40","63.07"
"1150520","00771","元大US高息特別股","16.05","16.08"
"1150520","00775B","新光投等債15+","31.29","32.19"
"1150520","00783","富邦中証500","30.38","30.18"
"1150520","00830","國泰費城半導體","79.35","80.08"
"1150520","00850","元大臺灣ESG永續","78.75","81.02"
"1150520","00851","台新全球AI","63.10","63.47"
"1150520","00852L","國泰美國道瓊正2","31.06","31.34"
"1150520","00861","元大全球未來通訊","80.90","81.94"
"1150520","00865B","國泰US短期公債","48.13","47.89"
"1150520","00875","國泰網路資安","44.38","42.76"
"1150520","00876","元大全球5G","80.00","82.31"
"1150520","00878","國泰永續高股息","26.93","27.53"
"1150520","00881","國泰台灣科技龍頭","47.66","49.65"
"1150520","00882","中信中國高股息","15.87","16.01"
"1150520","00885","富邦越南","19.10","19.19"
"1150520","00891","中信關鍵半導體","31.22","33.70"
"1150520","00892","富邦台灣半導體","40.05","41.50"
"1150520","00893","國泰智能電動車","43.45","44.04"
"1150520","00894","中信小資高價30","43.79","46.62"
"1150520","00895","富邦未來車","48.40","48.72"
"1150520","00896","中信綠能及電動車","25.24","26.27"
"1150520","00897","富邦基因免疫生技","9.44","9.72"
"1150520","00898","國泰基因免疫革命","7.80","8.03"
"1150520","00899","FT潔淨能源","26.75","26.86"
"1150520","00900","富邦特選高股息30","16.54","16.66"
"1150520","00901","永豐智能車供應鏈","39.26","40.93"
"1150520","00902","中信電池及儲能","15.92","16.89"
"1150520","00903","富邦元宇宙","21.11","20.69"
"1150520","00904","新光臺灣半導體30","36.78","38.23"
"1150520","00905","FT臺灣Smart","23.62","24.49"
"1150520","00907","永豐優息存股","14.70","14.71"
"1150520","00908","富邦入息REITs+","14.18","14.20"
"1150520","00909","國泰數位支付服務","45.85","47.21"
"1150520","00910","第一金太空衛星","75.10","71.61"
"1150520","00911","兆豐洲際半導體","53.50","53.91"
"1150520","00912","中信臺灣智慧50","29.21","30.28"
"1150520","00913","兆豐台灣晶圓製造","41.16","43.32"
"1150520","00915","凱基優選高股息30","27.00","26.33"
"1150520","00916","國泰全球品牌50","27.67","27.61"
"1150520","00917","中信特選金融","21.40","21.52"
"1150520","00918","大華優利高填息30","25.78","25.08"
"1150520","00919","群益台灣精選高息","25.98","25.39"
"1150520","00920","富邦ESG綠色電力","24.99","26.11"
"1150520","00921","兆豐龍頭等權重","20.70","21.24"
"1150520","00922","國泰台灣領袖50","34.80","35.92"
"1150520","00923","群益台ESG低碳50","36.52","37.80"
"1150520","00924","復華S&P500成長","31.83","31.71"
"1150520","00926","凱基全球菁英55","25.27","25.00"
"1150520","00927","群益半導體收益","33.63","34.36"
"1150520","00929","復華台灣科技優息","25.07","25.13"
"1150520","00930","永豐ESG低碳高息","21.26","21.20"
"1150520","00932","兆豐永續高息等權","16.25","16.45"
"1150520","00934","中信成長高股息","24.59","25.18"
"1150520","00935","野村臺灣新科技50","51.15","53.70"
"1150520","00936","台新永續高息中小","19.18","19.41"
"1150520","00938","凱基優選30","20.62","20.94"
"1150520","00939","統一台灣高息動能","18.09","18.00"
"1150520","00940","元大台灣價值高息","11.06","11.01"
"1150520","00941","中信上游半導體","23.84","24.75"
"1150520","00943","兆豐電子高息等權","19.84","19.09"
"1150520","00944","野村趨勢動能高息","18.33","18.43"
"1150520","00945B","凱基美國非投等債","14.37","14.43"
"1150520","00946","群益科技高息成長","12.84","12.76"
"1150520","00947","台新臺灣IC設計","33.16","35.34"
"1150520","00949","復華日本龍頭","19.95","19.89"
"1150520","00951","台新日本半導體","15.21","16.43"
"1150520","00952","凱基台灣AI50","16.55","17.20"
"1150520","00953B","群益優選非投等債","9.57","9.58"
"1150520","00954","中信日本半導體","16.20","17.49"
"1150520","00956","中信日經高股息","12.19","12.30"
"1150520","00960","野村全球航運龍頭","17.57","17.53"
"1150520","00961","FT臺灣永續高息","11.00","11.01"
"1150520","00962","台新AI優息動能","13.05","13.40"
"1150520","00963","中信全球高股息","12.71","12.69"
"1150520","00964","中信亞太高股息","13.87","14.29"
"1150520","00965","元大航太防衛科技","24.52","25.56"
"1150520","00971","野村美國研發龍頭","16.50","16.53"
"1150520","00972","野村日本動能高息","19.29","19.09"
"1150520","009800","中信NASDAQ","12.68","12.59"
"1150520","009801","中信美國創新科技","11.89","11.90"
"1150520","009802","富邦旗艦50","16.73","17.47"
"1150520","009803","玉山市值動能50","19.20","20.08"
"1150520","009804","聯邦台精彩50","20.09","20.79"
"1150520","009805","新光美國電力基建","16.10","16.94"
"1150520","009808","華南永昌優選50","26.90","28.30"
"1150520","009809","富邦淨零ESG50","14.93","15.24"
"1150520","00980A","主動野村臺灣優選","21.40","23.11"
"1150520","009810","玉山全球藍籌100","20.57","20.40"
"1150520","009811","統一美國50","12.78","12.68"
"1150520","009812","野村日本東證","11.81","11.98"
"1150520","009813","貝萊德標普卓越50","11.28","11.16"
"1150520","009816","凱基台灣TOP50","13.34","13.81"
"1150520","009817","國泰日本不動產","8.92","9.15"
"1150520","009818","華南永昌NASDAQxT","18.70","18.58"
"1150520","009819","中信數據及電力","9.97","10.12"
"1150520","00981A","主動統一台股增長","27.23","28.97"
"1150520","00981T","平衡凱基雙核收息","11.58","11.80"
"1150520","009820","元大納斯達克精選","10.04","9.95"
"1150520","00982A","主動群益台灣強棒","21.06","22.43"
"1150520","00982D","主動富邦動態入息","9.81","9.93"
"1150520","00982T","平衡兆豐台美動能","13.90","14.18"
"1150520","00983A","主動中信ARK創新","11.19","11.61"
"1150520","00983D","主動富邦複合收益","10.00","10.12"
"1150520","00984A","主動安聯台灣高息","14.52","14.74"
"1150520","00984D","主動聯博全球非投","10.05","10.04"
"1150520","00985A","主動野村台灣50","20.15","21.03"
"1150520","00985B","群益ESG投等債0-5","10.17","10.17"
"1150520","00986A","主動台新龍頭成長","14.20","14.40"
"1150520","00987A","主動台新優勢成長","15.93","17.01"
"1150520","00988A","主動統一全球創新","18.22","18.94"
"1150520","00989A","主動摩根美國科技","16.85","17.00"
"1150520","00990A","主動元大AI新經濟","16.57","17.36"
"1150520","00991A","主動復華未來50","16.93","17.74"
"1150520","00992A","主動群益科技創新","16.68","17.81"
"1150520","00993A","主動安聯台灣","12.09","12.91"
"1150520","00994A","主動第一金台股優","16.19","17.33"
"1150520","00995A","主動中信台灣卓越","15.72","16.70"
"1150520","00996A","主動兆豐台灣豐收","13.26","13.79"
"1150520","00997A","主動群益美國增長","11.81","12.25"
"1150520","00999A","主動野村臺灣高息","9.99","10.36"
"1150520","01001T","土銀富邦R1","11.64","11.80"
"1150520","01002T","土銀國泰R1","14.10","14.28"
"1150520","01004T","土銀富邦R2","10.59","10.79"
"1150520","01007T","兆豐國泰R2","12.83","13.06"
"1150520","01009T","王道圓滿R1","5.70","5.74"
"1150520","01010T","京城樂富R1","10.00","10.00"
"1150520","020000","富邦特選蘋果N","","28.19"
"1150520","020012","富邦行動通訊N","","22.77"
"1150520","02001L","富邦蘋果正二N","112.65","119.09"
"1150520","02001R","富邦蘋果反一N","0.52","0.51"
"1150520","020020","元大台股領航N","23.35","24.62"
"1150520","020028","元大特選電動車N","17.75","18.86"
"1150520","020029","元大ESG高股息N","14.37","14.40"
"1150520","020030","統一智慧電動車N","15.65","16.58"
"1150520","020031","統一IC設計臺灣N","9.55","10.12"
"1150520","020032","元大綠能N","9.56","10.50"
"1150520","020034","元大IC設計N","12.36","13.02"
"1150520","020036","元大金融配息N","7.82","7.77"
"1150520","020037","元大金融高股息N","8.72","8.62"
"1150520","020038","元大ESG配息N","11.10","11.14"
"1150520","020039","元大加權N","12.66","13.03"
"1150520","030012","AES凱基57購02","","0.47"
"1150520","03001T","啟碁台新5A售02","1.28","1.58"
"1150520","03001U","臺股指凱基57售01","","0.06"
"1150520","03002T","台積電群益5A售12","1.86","1.74"
"1150520","03003T","聯發科群益5A售09","","0.50"
"1150520","030040","群創群益57購01","18.20","14.55"
"1150520","030044","臻鼎群益57購01","14.70","14.67"
"1150520","03004T","臺股指群益5C售05","","0.41"
"1150520","03005T","臺股指群益5C售06","0.54","0.53"
"1150520","03006T","臺股指群益5C售07","","0.72"
"1150520","03006X","元展06","","168.89"
"1150520","030076","台塑統一56購01","","0.35"
"1150520","030077","南亞統一56購01","","5.97"
"1150520","030078","南亞統一56購02","","4.39"
"1150520","030079","南亞統一59購01","","4.15"
"1150520","03007T","台灣50元大5B售05","0.72","0.68"
"1150520","03007X","元展07","103.00","99.25"
"1150520","030081","台玻統一56購03","","6.28"
"1150520","030082","台玻統一56購04","","7.75"
"1150520","030083","光寶科統一56購01","2.15","2.16"
"1150520","030085","金像電統一56購04","","10.03"
"1150520","030086","全新統一56購05","4.50","3.77"
"1150520","030087","欣興統一56購03","","19.95"
"1150520","030088","玉晶光統一59購01","","0.70"
"1150520","03008T","臺股指元大5A售29","0.68","0.58"
"1150520","030090","達興統一59購01","","2.09"
"1150520","030092","訊芯統一59購01","","5.69"
"1150520","030093","南電統一57購05","","11.27"
"1150520","030095","南電統一59購02","","13.30"
"1150520","03009T","聯發科凱基64售03","0.35","0.54"
"1150520","030109","AES元富57購01","","0.38"
"1150520","03010T","台化凱基5A售05","","1.38"
"1150520","03011T","台積電凱基67售14","1.89","1.82"
"1150520","03012T","聯發科凱基63售01","0.33","0.28"
"1150520","03012X","元展12","47.00","47.44"
"1150520","030135","飛捷國票59購01","0.67","0.64"
"1150520","03013T","大立光凱基5A售06","0.60","1.14"
"1150520","03013X","元展13","","38.85"
"1150520","030147","川湖群益56購01","","2.39"
"1150520","03014T","臺股指凱基5A售47","0.74","0.65"
"1150520","03014X","元展14","","49.50"
"1150520","03015T","臺股指凱基5C售16","","0.64"
"1150520","03016T","臺股指凱基5C售17","0.76","0.70"
"1150520","030174","鴻海凱基63購01","3.66","4.11"
"1150520","03017X","元展17","","21.65"
"1150520","03018T","玉晶光國票5A售03","0.95","1.04"
"1150520","030190","元債2X元大56購02","","0.20"
"1150520","03019T","台灣50台新5A售03","1.30","1.12"
"1150520","03020T","台灣50台新5A售04","","1.00"
"1150520","03021T","華泰台新5A售01","1.67","1.43"
"1150520","030225","AES元大56購03","","0.02"
"1150520","03022T","大立光台新5A售03","1.15","1.55"
"1150520","03022X","富展01","","95.50"
"1150520","030239","南亞統一58購01","","4.78"
"1150520","03023T","眾達群益5A售03","","1.12"
"1150520","030240","南亞統一5A購01","1.79","2.19"
"1150520","030241","南亞統一62購01","","1.97"
"1150520","030243","台化統一62購01","1.14","1.34"
"1150520","030245","台玻統一5A購01","3.27","3.78"
"1150520","030246","宇隆統一5A購01","1.70","1.40"
"1150520","030247","長榮太統一56購02","","0.50"
"1150520","030248","TPK統一58購01","","2.41"
"1150520","03024T","臺股指群益65售04","2.30","2.20"
"1150520","030250","同欣電統一5B購01","","1.75"
"1150520","030251","AES統一5C購01","0.18","0.26"
"1150520","030256","國喬元富58購01","","0.50"
